trial_id,extinction_year,primary_cause,subcategory,project_rebase
44117,425.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44118,385.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44119,422.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44120,521.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44121,651.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44122,271.1,Biosphere Collapse,Cascading Trophic Failure,True
44123,268.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44124,494.7,Biosphere Collapse,Cascading Trophic Failure,True
44125,356.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44126,275.6,Biosphere Collapse,Cascading Trophic Failure,True
44127,295.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44128,508.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44129,408.3,Biosphere Collapse,Pollinator Network Failure,True
44130,465.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44131,310.6,Biosphere Collapse,Pollinator Network Failure,True
44132,365.5,Biosphere Collapse,Cascading Trophic Failure,True
44133,322.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44134,462.6,Biosphere Collapse,Cascading Trophic Failure,True
44135,366.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44136,412.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44137,544.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44138,231.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44139,447.0,Biosphere Collapse,Cascading Trophic Failure,True
44140,339.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44141,308.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44142,396.6,Biosphere Collapse,Pollinator Network Failure,True
44143,351.4,Biosphere Collapse,Pollinator Network Failure,True
44144,314.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44145,464.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44146,372.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44147,274.8,Biosphere Collapse,Pollinator Network Failure,True
44148,367.7,Biosphere Collapse,Cascading Trophic Failure,True
44149,473.4,Biosphere Collapse,Pollinator Network Failure,True
44150,327.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44151,325.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44152,376.9,Biosphere Collapse,Pollinator Network Failure,True
44153,488.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44154,280.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44155,394.5,Biosphere Collapse,Pollinator Network Failure,True
44156,435.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44157,380.3,Biosphere Collapse,Pollinator Network Failure,True
44158,222.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44159,445.5,Biosphere Collapse,Cascading Trophic Failure,True
44160,449.4,Biosphere Collapse,Cascading Trophic Failure,True
44161,437.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44162,479.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44163,576.7,Biosphere Collapse,Cascading Trophic Failure,True
44164,337.5,Biosphere Collapse,Cascading Trophic Failure,True
44165,239.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44166,545.8,Biosphere Collapse,Cascading Trophic Failure,True
44167,547.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44168,371.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44169,338.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44170,356.7,Biosphere Collapse,Cascading Trophic Failure,True
44171,395.3,Biosphere Collapse,Cascading Trophic Failure,True
44172,236.1,Biosphere Collapse,Pollinator Network Failure,True
44173,319.8,Biosphere Collapse,Cascading Trophic Failure,True
44174,457.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44175,418.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44176,407.6,Biosphere Collapse,Cascading Trophic Failure,True
44177,235.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44178,402.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44179,412.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44180,313.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44181,313.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44182,470.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44183,184.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44184,313.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44185,227.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44186,331.4,Biosphere Collapse,Cascading Trophic Failure,True
44187,297.3,Biosphere Collapse,Cascading Trophic Failure,True
44188,402.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44189,241.3,Biosphere Collapse,Cascading Trophic Failure,True
44190,431.9,Biosphere Collapse,Cascading Trophic Failure,True
44191,286.4,Biosphere Collapse,Cascading Trophic Failure,True
44192,457.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44193,491.8,Biosphere Collapse,Pollinator Network Failure,True
44194,415.7,Biosphere Collapse,Pollinator Network Failure,True
44195,301.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44196,364.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44197,310.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44198,368.0,Biosphere Collapse,Cascading Trophic Failure,True
44199,280.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44200,338.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44201,373.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44202,325.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44203,470.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44204,370.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44205,217.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44206,426.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44207,472.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44208,414.1,Biosphere Collapse,Pollinator Network Failure,True
44209,287.3,Biosphere Collapse,Cascading Trophic Failure,True
44210,473.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44211,308.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44212,446.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44213,452.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44214,315.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44215,328.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44216,344.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44217,454.8,Biosphere Collapse,Pollinator Network Failure,True
44218,309.5,Biosphere Collapse,Cascading Trophic Failure,True
44219,471.6,Biosphere Collapse,Pollinator Network Failure,True
44220,374.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44221,408.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44222,132.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44223,307.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44224,332.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44225,392.6,Biosphere Collapse,Cascading Trophic Failure,True
44226,365.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44227,328.8,Biosphere Collapse,Pollinator Network Failure,True
44228,389.8,Biosphere Collapse,Cascading Trophic Failure,True
44229,314.5,Biosphere Collapse,Cascading Trophic Failure,True
44230,313.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44231,251.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44232,398.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44233,349.5,Biosphere Collapse,Pollinator Network Failure,True
44234,471.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44235,404.2,Biosphere Collapse,Cascading Trophic Failure,True
44236,315.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44237,438.9,Biosphere Collapse,Pollinator Network Failure,True
44238,405.0,Biosphere Collapse,Cascading Trophic Failure,True
44239,117.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44240,350.6,Biosphere Collapse,Cascading Trophic Failure,True
44241,379.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44242,315.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44243,480.4,Biosphere Collapse,Cascading Trophic Failure,True
44244,321.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44245,223.6,Biosphere Collapse,Pollinator Network Failure,True
44246,362.2,Biosphere Collapse,Cascading Trophic Failure,True
44247,399.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44248,331.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44249,598.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44250,303.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44251,418.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44252,530.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44253,213.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44254,265.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44255,393.5,Biosphere Collapse,Cascading Trophic Failure,True
44256,411.7,Biosphere Collapse,Pollinator Network Failure,True
44257,109.3,Biosphere Collapse,Cascading Trophic Failure,True
44258,288.7,Biosphere Collapse,Pollinator Network Failure,True
44259,489.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44260,360.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44261,311.8,Biosphere Collapse,Pollinator Network Failure,True
44262,247.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44263,458.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44264,400.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44265,495.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44266,512.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44267,347.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44268,434.2,Biosphere Collapse,Pollinator Network Failure,True
44269,479.0,Biosphere Collapse,Cascading Trophic Failure,True
44270,311.6,Biosphere Collapse,Pollinator Network Failure,True
44271,394.6,Biosphere Collapse,Pollinator Network Failure,True
44272,386.0,Biosphere Collapse,Pollinator Network Failure,True
44273,542.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44274,615.3,Biosphere Collapse,Pollinator Network Failure,True
44275,347.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44276,315.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44277,528.0,Biosphere Collapse,Pollinator Network Failure,True
44278,289.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44279,427.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44280,323.2,Biosphere Collapse,Cascading Trophic Failure,True
44281,316.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44282,268.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44283,335.0,Biosphere Collapse,Cascading Trophic Failure,True
44284,298.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44285,274.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44286,257.8,Biosphere Collapse,Cascading Trophic Failure,True
44287,398.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44288,409.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44289,444.2,Biosphere Collapse,Cascading Trophic Failure,True
44290,318.1,Biosphere Collapse,Cascading Trophic Failure,True
44291,254.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44292,429.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44293,368.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44294,271.0,Biosphere Collapse,Cascading Trophic Failure,True
44295,343.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44296,427.5,Biosphere Collapse,Pollinator Network Failure,True
44297,588.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44298,306.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44299,415.8,Biosphere Collapse,Cascading Trophic Failure,True
44300,300.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44301,319.1,Biosphere Collapse,Cascading Trophic Failure,True
44302,522.6,Biosphere Collapse,Cascading Trophic Failure,True
44303,514.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44304,443.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44305,401.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44306,306.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44307,339.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44308,388.0,Biosphere Collapse,Pollinator Network Failure,True
44309,335.3,Biosphere Collapse,Cascading Trophic Failure,True
44310,405.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44311,582.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44312,208.0,Biosphere Collapse,Cascading Trophic Failure,True
44313,547.8,Biosphere Collapse,Cascading Trophic Failure,True
44314,502.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44315,378.0,Biosphere Collapse,Cascading Trophic Failure,True
44316,637.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44317,315.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44318,189.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44319,426.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44320,346.5,Biosphere Collapse,Cascading Trophic Failure,True
44321,295.7,Biosphere Collapse,Pollinator Network Failure,True
44322,349.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44323,433.7,Biosphere Collapse,Cascading Trophic Failure,True
44324,341.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44325,385.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44326,355.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44327,361.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44328,304.4,Biosphere Collapse,Cascading Trophic Failure,True
44329,236.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44330,372.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44331,359.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44332,305.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44333,473.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44334,308.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44335,187.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44336,310.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44337,320.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44338,436.8,Biosphere Collapse,Pollinator Network Failure,True
44339,327.0,Biosphere Collapse,Pollinator Network Failure,True
44340,450.9,Biosphere Collapse,Pollinator Network Failure,True
44341,593.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44342,274.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44343,378.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44344,330.1,Biosphere Collapse,Pollinator Network Failure,True
44345,398.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44346,298.3,Biosphere Collapse,Pollinator Network Failure,True
44347,469.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44348,363.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44349,397.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44350,281.7,Biosphere Collapse,Pollinator Network Failure,True
44351,261.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44352,386.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44353,512.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44354,446.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44355,507.3,Biosphere Collapse,Pollinator Network Failure,True
44356,673.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44357,341.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44358,223.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44359,253.9,Biosphere Collapse,Pollinator Network Failure,True
44360,387.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44361,392.2,Biosphere Collapse,Cascading Trophic Failure,True
44362,407.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44363,229.9,Biosphere Collapse,Pollinator Network Failure,True
44364,356.9,Biosphere Collapse,Pollinator Network Failure,True
44365,291.8,Biosphere Collapse,Cascading Trophic Failure,True
44366,265.0,Biosphere Collapse,Pollinator Network Failure,True
44367,321.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44368,417.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44369,296.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44370,339.8,Biosphere Collapse,Pollinator Network Failure,True
44371,380.9,Biosphere Collapse,Cascading Trophic Failure,True
44372,322.1,Biosphere Collapse,Cascading Trophic Failure,True
44373,439.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44374,296.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44375,263.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44376,441.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44377,338.5,Biosphere Collapse,Cascading Trophic Failure,True
44378,360.1,Biosphere Collapse,Pollinator Network Failure,True
44379,625.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44380,329.2,Biosphere Collapse,Cascading Trophic Failure,True
44381,287.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44382,231.9,Biosphere Collapse,Pollinator Network Failure,True
44383,164.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44384,395.9,Biosphere Collapse,Pollinator Network Failure,True
44385,327.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44386,299.4,Biosphere Collapse,Pollinator Network Failure,True
44387,312.9,Biosphere Collapse,Cascading Trophic Failure,True
44388,333.1,Biosphere Collapse,Cascading Trophic Failure,True
44389,392.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44390,412.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44391,271.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44392,379.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44393,519.5,Biosphere Collapse,Pollinator Network Failure,True
44394,278.0,Biosphere Collapse,Cascading Trophic Failure,True
44395,370.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44396,209.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44397,402.9,Biosphere Collapse,Cascading Trophic Failure,True
44398,517.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44399,349.2,Biosphere Collapse,Pollinator Network Failure,True
44400,463.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44401,300.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44402,226.6,Biosphere Collapse,Cascading Trophic Failure,True
44403,245.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44404,373.7,Biosphere Collapse,Topsoil Microbiome Degradation,True
44405,306.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44406,180.4,Biosphere Collapse,Pollinator Network Failure,True
44407,455.0,Biosphere Collapse,Pollinator Network Failure,True
44408,254.4,Biosphere Collapse,Pollinator Network Failure,True
44409,403.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44410,505.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44411,362.9,Biosphere Collapse,Pollinator Network Failure,True
44412,473.0,Biosphere Collapse,Cascading Trophic Failure,True
44413,343.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44414,335.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44415,516.9,Biosphere Collapse,Cascading Trophic Failure,True
44416,388.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44417,205.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44418,424.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44419,424.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44420,357.6,Biosphere Collapse,Pollinator Network Failure,True
44421,129.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44422,654.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44423,396.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44424,324.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44425,383.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44426,376.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44427,354.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44428,352.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44429,163.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44430,251.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44431,468.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44432,270.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44433,441.6,Biosphere Collapse,Thermohaline Circulation Collapse,True
44434,322.3,Biosphere Collapse,Pollinator Network Failure,True
44435,371.8,Biosphere Collapse,Cascading Trophic Failure,True
44436,241.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44437,512.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44438,384.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44439,470.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44440,443.7,Biosphere Collapse,Pollinator Network Failure,True
44441,609.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44442,275.4,Biosphere Collapse,Oceanic Anoxic Cascade,True
44443,408.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44444,639.3,Biosphere Collapse,Cascading Trophic Failure,True
44445,332.7,Biosphere Collapse,Cascading Trophic Failure,True
44446,330.8,Biosphere Collapse,Cascading Trophic Failure,True
44447,421.1,Biosphere Collapse,Oceanic Anoxic Cascade,True
44448,157.1,Biosphere Collapse,Pollinator Network Failure,True
44449,613.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44450,453.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44451,478.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44452,262.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44453,457.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44454,229.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44455,234.9,Biosphere Collapse,Pollinator Network Failure,True
44456,384.7,Biosphere Collapse,Pollinator Network Failure,True
44457,265.9,Biosphere Collapse,Cascading Trophic Failure,True
44458,440.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44459,317.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44460,508.6,Biosphere Collapse,Cascading Trophic Failure,True
44461,439.8,Biosphere Collapse,Oceanic Anoxic Cascade,True
44462,424.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44463,478.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44464,381.2,Biosphere Collapse,Pollinator Network Failure,True
44465,398.4,Biosphere Collapse,Thermohaline Circulation Collapse,True
44466,338.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44467,303.8,Biosphere Collapse,Cascading Trophic Failure,True
44468,199.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44469,336.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44470,324.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44471,490.7,Biosphere Collapse,Pollinator Network Failure,True
44472,418.1,Biosphere Collapse,Pollinator Network Failure,True
44473,351.5,Biosphere Collapse,Cascading Trophic Failure,True
44474,466.1,Biosphere Collapse,Thermohaline Circulation Collapse,True
44475,249.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44476,354.9,Biosphere Collapse,Cascading Trophic Failure,True
44477,340.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44478,467.6,Biosphere Collapse,Pollinator Network Failure,True
44479,218.9,Biosphere Collapse,Cascading Trophic Failure,True
44480,317.4,Biosphere Collapse,Pollinator Network Failure,True
44481,246.0,Biosphere Collapse,Cascading Trophic Failure,True
44482,333.4,Biosphere Collapse,Pollinator Network Failure,True
44483,395.5,Biosphere Collapse,Cascading Trophic Failure,True
44484,455.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44485,469.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44486,314.8,Biosphere Collapse,Pollinator Network Failure,True
44487,349.9,Biosphere Collapse,Pollinator Network Failure,True
44488,219.2,Biosphere Collapse,Topsoil Microbiome Degradation,True
44489,132.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44490,385.3,Biosphere Collapse,Topsoil Microbiome Degradation,True
44491,307.6,Biosphere Collapse,Oceanic Anoxic Cascade,True
44492,347.1,Biosphere Collapse,Cascading Trophic Failure,True
44493,427.0,Biosphere Collapse,Oceanic Anoxic Cascade,True
44494,468.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44495,308.5,Biosphere Collapse,Topsoil Microbiome Degradation,True
44496,485.5,Biosphere Collapse,Pollinator Network Failure,True
44497,287.5,Biosphere Collapse,Oceanic Anoxic Cascade,True
44498,419.3,Biosphere Collapse,Cascading Trophic Failure,True
44499,345.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44500,407.3,Biosphere Collapse,Cascading Trophic Failure,True
44501,339.0,Biosphere Collapse,Pollinator Network Failure,True
44502,371.1,Biosphere Collapse,Cascading Trophic Failure,True
44503,412.0,Biosphere Collapse,Topsoil Microbiome Degradation,True
44504,295.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44505,185.8,Biosphere Collapse,Pollinator Network Failure,True
44506,201.0,Biosphere Collapse,Thermohaline Circulation Collapse,True
44507,454.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44508,461.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44509,101.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44510,314.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44511,467.8,Biosphere Collapse,Thermohaline Circulation Collapse,True
44512,342.8,Biosphere Collapse,Topsoil Microbiome Degradation,True
44513,510.3,Biosphere Collapse,Cascading Trophic Failure,True
44514,336.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44515,327.9,Biosphere Collapse,Oceanic Anoxic Cascade,True
44516,347.9,Biosphere Collapse,Topsoil Microbiome Degradation,True
44517,398.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44518,354.2,Biosphere Collapse,Thermohaline Circulation Collapse,True
44519,203.6,Biosphere Collapse,Cascading Trophic Failure,True
44520,291.1,Biosphere Collapse,Pollinator Network Failure,True
44521,253.2,Biosphere Collapse,Cascading Trophic Failure,True
44522,174.7,Biosphere Collapse,Pollinator Network Failure,True
44523,288.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44524,338.6,Biosphere Collapse,Pollinator Network Failure,True
44525,414.3,Biosphere Collapse,Oceanic Anoxic Cascade,True
44526,390.3,Biosphere Collapse,Thermohaline Circulation Collapse,True
44527,336.1,Biosphere Collapse,Cascading Trophic Failure,True
44528,396.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
44529,342.5,Biosphere Collapse,Thermohaline Circulation Collapse,True
44530,475.4,Biosphere Collapse,Pollinator Network Failure,True
44531,325.1,Biosphere Collapse,Topsoil Microbiome Degradation,True
44532,372.4,Biosphere Collapse,Topsoil Microbiome Degradation,True
44533,317.2,Biosphere Collapse,Cascading Trophic Failure,True
44534,175.2,Biosphere Collapse,Cascading Trophic Failure,True
44535,465.7,Biosphere Collapse,Thermohaline Circulation Collapse,True
44536,179.6,Biosphere Collapse,Topsoil Microbiome Degradation,True
44537,584.2,Biosphere Collapse,Cascading Trophic Failure,True
44538,473.7,Biosphere Collapse,Cascading Trophic Failure,True
44539,296.7,Biosphere Collapse,Pollinator Network Failure,True
44540,434.5,Biosphere Collapse,Cascading Trophic Failure,True
44541,477.7,Biosphere Collapse,Oceanic Anoxic Cascade,True
44542,273.2,Biosphere Collapse,Oceanic Anoxic Cascade,True
44543,423.9,Biosphere Collapse,Thermohaline Circulation Collapse,True
